,value,percentage,datetime,type,COD-CCAA
0,289223.834,0.5716713694259091,2021-01-01T00:00:00.000+01:00,Hidráulica,16
1,192870.831,0.4050060323212068,2021-02-01T00:00:00.000+01:00,Hidráulica,16
2,309890.547,0.34943778655822655,2021-03-01T00:00:00.000+01:00,Hidráulica,16
3,433854.241,0.4629672390627674,2021-04-01T00:00:00.000+02:00,Hidráulica,16
4,268819.16,0.24428675674824551,2021-05-01T00:00:00.000+02:00,Hidráulica,16
5,224574.493,0.21660385704868176,2021-06-01T00:00:00.000+02:00,Hidráulica,16
6,285640.415,0.22087287534447753,2021-07-01T00:00:00.000+02:00,Hidráulica,16
7,45344.951,0.04622694459994778,2021-08-01T00:00:00.000+02:00,Hidráulica,16
8,12898.343,0.018361377501385733,2021-09-01T00:00:00.000+02:00,Hidráulica,16
9,11603.621,0.01877852189390906,2021-10-01T00:00:00.000+02:00,Hidráulica,16
10,51522.777,0.10745940164023597,2021-11-01T00:00:00.000+01:00,Hidráulica,16
11,56232.97,0.15284600220648173,2021-12-01T00:00:00.000+01:00,Hidráulica,16
0,10547.9,0.02084867057521804,2021-01-01T00:00:00.000+01:00,Eólica,16
1,11496.626,0.02414156073885961,2021-02-01T00:00:00.000+01:00,Eólica,16
2,14030.015,0.015820480600134978,2021-03-01T00:00:00.000+01:00,Eólica,16
3,9632.717,0.010279102916877983,2021-04-01T00:00:00.000+02:00,Eólica,16
4,9627.248,0.008748666539732634,2021-05-01T00:00:00.000+02:00,Eólica,16
5,7748.029,0.007473034642117798,2021-06-01T00:00:00.000+02:00,Eólica,16
6,8760.473,0.006774079434409382,2021-07-01T00:00:00.000+02:00,Eólica,16
7,5989.372,0.006105869816299469,2021-08-01T00:00:00.000+02:00,Eólica,16
8,7568.856,0.010774610527075332,2021-09-01T00:00:00.000+02:00,Eólica,16
9,8382.032,0.013564918349836343,2021-10-01T00:00:00.000+02:00,Eólica,16
10,11813.139,0.024638284703344608,2021-11-01T00:00:00.000+01:00,Eólica,16
11,19069.022,0.05183122603496577,2021-12-01T00:00:00.000+01:00,Eólica,16
0,156722.305,0.30977272336046485,2021-01-01T00:00:00.000+01:00,Solar fotovoltaica,16
1,206967.117,0.43460657291992993,2021-02-01T00:00:00.000+01:00,Solar fotovoltaica,16
2,391489.913,0.44145060242380574,2021-03-01T00:00:00.000+01:00,Solar fotovoltaica,16
3,373186.509,0.3982285094850614,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica,16
