,value,percentage,datetime,type,COD-CCAA
0,56524.881,0.046282850859860496,2019-01-01T00:00:00.000+01:00,Hidráulica,7
1,65394.535,0.07446139242092797,2019-02-01T00:00:00.000+01:00,Hidráulica,7
2,68060.45,0.06826069041446736,2019-03-01T00:00:00.000+01:00,Hidráulica,7
3,66665.149,0.05967701596416004,2019-04-01T00:00:00.000+02:00,Hidráulica,7
4,64692.345,0.06780318588316271,2019-05-01T00:00:00.000+02:00,Hidráulica,7
5,48251.199,0.04897773705340384,2019-06-01T00:00:00.000+02:00,Hidráulica,7
6,59170.406,0.06152312562833324,2019-07-01T00:00:00.000+02:00,Hidráulica,7
7,51212.644,0.06455499567909119,2019-08-01T00:00:00.000+02:00,Hidráulica,7
8,47172.254,0.05825554094590452,2019-09-01T00:00:00.000+02:00,Hidráulica,7
9,24349.004,0.031064019855943707,2019-10-01T00:00:00.000+02:00,Hidráulica,7
10,24587.189,0.015232479836671699,2019-11-01T00:00:00.000+01:00,Hidráulica,7
11,46057.884,0.046095777171911496,2019-12-01T00:00:00.000+01:00,Hidráulica,7
0,1003724.223,0.8218543355719466,2019-01-01T00:00:00.000+01:00,Eólica,7
1,611174.978,0.6959135021712445,2019-02-01T00:00:00.000+01:00,Eólica,7
2,654481.477,0.6564070246890865,2019-03-01T00:00:00.000+01:00,Eólica,7
3,830498.321,0.7434418478615432,2019-04-01T00:00:00.000+02:00,Eólica,7
4,557814.719,0.5846381837096982,2019-05-01T00:00:00.000+02:00,Eólica,7
5,593152.913,0.6020842591989168,2019-06-01T00:00:00.000+02:00,Eólica,7
6,567609.852,0.5901790201080526,2019-07-01T00:00:00.000+02:00,Eólica,7
7,395720.567,0.49881704004215277,2019-08-01T00:00:00.000+02:00,Eólica,7
8,504160.387,0.6226146426707015,2019-09-01T00:00:00.000+02:00,Eólica,7
9,530463.773,0.6767561078609546,2019-10-01T00:00:00.000+02:00,Eólica,7
10,1450603.674,0.898691233682992,2019-11-01T00:00:00.000+01:00,Eólica,7
11,824847.26,0.8255258860311896,2019-12-01T00:00:00.000+01:00,Eólica,7
0,115653.651,0.09469777885302147,2019-01-01T00:00:00.000+01:00,Solar fotovoltaica,7
1,136833.657,0.15580544506154312,2019-02-01T00:00:00.000+01:00,Solar fotovoltaica,7
2,179329.581,0.17985718593981012,2019-03-01T00:00:00.000+01:00,Solar fotovoltaica,7
3,148760.584,0.13316684773637527,2019-04-01T00:00:00.000+02:00,Solar fotovoltaica,7
4,208269.494,0.2182844850573007,2019-05-01T00:00:00.000+02:00,Solar fotovoltaica,7
5,210878.814,0.21405410261878996,2019-06-01T00:00:00.000+02:00,Solar fotovoltaica,7
6,205256.022,0.21341736319128737,2019-07-01T00:00:00.000+02:00,Solar fotovoltaica,7
7,216217.09,0.27254779719429584,2019-08-01T00:00:00.000+02:00,Solar fotovoltaica,7
8,178864.707,0.22088959883951517,2019-09-01T00:00:00.000+02:00,Solar fotovoltaica,7
9,166911.609,0.21294281836593856,2019-10-01T00:00:00.000+02:00,Solar fotovoltaica,7
10,106311.443,0.06586303590479467,2019-11-01T00:00:00.000+01:00,Solar fotovoltaica,7
11,96228.184,0.09630735374907147,2019-12-01T00:00:00.000+01:00,Solar fotovoltaica,7
0,23995.448,0.019647590962633566,2019-01-01T00:00:00.000+01:00,Solar térmica,7
1,41713.263,0.047496746408555016,2019-02-01T00:00:00.000+01:00,Solar térmica,7
2,71915.614,0.07212719667913356,2019-03-01T00:00:00.000+01:00,Solar térmica,7
3,50141.503,0.044885450942260374,2019-04-01T00:00:00.000+02:00,Solar térmica,7
4,99932.783,0.10473821997905258,2019-05-01T00:00:00.000+02:00,Solar térmica,7
5,111991.519,0.11367782114167317,2019-06-01T00:00:00.000+02:00,Solar térmica,7
6,105120.221,0.10929998625767674,2019-07-01T00:00:00.000+02:00,Solar térmica,7
7,107288.293,0.13523994760028538,2019-08-01T00:00:00.000+02:00,Solar térmica,7
8,58392.406,0.07211190711096573,2019-09-01T00:00:00.000+02:00,Solar térmica,7
9,39471.469,0.0503569877749113,2019-10-01T00:00:00.000+02:00,Solar térmica,7
10,9268.323,0.005741996094684129,2019-11-01T00:00:00.000+01:00,Solar térmica,7
11,4738.04,0.004741938124461028,2019-12-01T00:00:00.000+01:00,Solar térmica,7
0,21393.916,0.017517443752537634,2019-01-01T00:00:00.000+01:00,Otras renovables,7
1,23117.681,0.026322913937729363,2019-02-01T00:00:00.000+01:00,Otras renovables,7
2,23279.412,0.023347902277502375,2019-03-01T00:00:00.000+01:00,Otras renovables,7
3,21033.68,0.018828837495661097,2019-04-01T00:00:00.000+02:00,Otras renovables,7
4,23410.206,0.024535925370785847,2019-05-01T00:00:00.000+02:00,Otras renovables,7
5,20891.508,0.021206079987216124,2019-06-01T00:00:00.000+02:00,Otras renovables,7
6,24602.275,0.025580504814650115,2019-07-01T00:00:00.000+02:00,Otras renovables,7
7,22879.467,0.028840219484174836,2019-08-01T00:00:00.000+02:00,Otras renovables,7
8,21157.323,0.026128310432913117,2019-09-01T00:00:00.000+02:00,Otras renovables,7
9,22637.149,0.028880066142251904,2019-10-01T00:00:00.000+02:00,Otras renovables,7
10,23358.473,0.014471254480857504,2019-11-01T00:00:00.000+01:00,Otras renovables,7
11,27306.579,0.027329044923366387,2019-12-01T00:00:00.000+01:00,Otras renovables,7
0,1221292.1190000002,1.0,2019-01-01T00:00:00.000+01:00,Generación renovable,7
1,878234.1140000001,1.0,2019-02-01T00:00:00.000+01:00,Generación renovable,7
2,997066.534,1.0,2019-03-01T00:00:00.000+01:00,Generación renovable,7
3,1117099.237,1.0,2019-04-01T00:00:00.000+02:00,Generación renovable,7
4,954119.547,1.0,2019-05-01T00:00:00.000+02:00,Generación renovable,7
5,985165.953,1.0,2019-06-01T00:00:00.000+02:00,Generación renovable,7
6,961758.776,1.0,2019-07-01T00:00:00.000+02:00,Generación renovable,7
7,793318.061,1.0,2019-08-01T00:00:00.000+02:00,Generación renovable,7
8,809747.0769999999,1.0,2019-09-01T00:00:00.000+02:00,Generación renovable,7
