,value,percentage,datetime,type,COD-CCAA
2,327965.398,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,16
3,325842.61299999995,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,16
4,572578.587,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,16
5,771139.53,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,16
6,904390.093,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,16
7,833285.874,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,16
8,566885.0739999999,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,16
9,456351.315,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,16
10,382776.907,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,16
11,355745.36600000004,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,16
