,value,percentage,datetime,type,COD-CCAA
0,18320.701,0.044080048296988104,2019-01-01T00:00:00.000+01:00,Hidráulica,15
1,21351.778,0.08992419722404249,2019-02-01T00:00:00.000+01:00,Hidráulica,15
2,21804.493,0.07884153196278025,2019-03-01T00:00:00.000+01:00,Hidráulica,15
3,29005.118,0.08632085584252219,2019-04-01T00:00:00.000+02:00,Hidráulica,15
4,39473.319,0.12442896454537636,2019-05-01T00:00:00.000+02:00,Hidráulica,15
5,51540.401,0.18229501748831914,2019-06-01T00:00:00.000+02:00,Hidráulica,15
6,56336.98,0.19957590220857382,2019-07-01T00:00:00.000+02:00,Hidráulica,15
7,70128.962,0.2967825405998325,2019-08-01T00:00:00.000+02:00,Hidráulica,15
8,54697.348,0.2303240799663847,2019-09-01T00:00:00.000+02:00,Hidráulica,15
9,27930.567,0.11741634746925991,2019-10-01T00:00:00.000+02:00,Hidráulica,15
10,20487.502,0.03922198086010405,2019-11-01T00:00:00.000+01:00,Hidráulica,15
11,28001.972,0.09471866694434421,2019-12-01T00:00:00.000+01:00,Hidráulica,15
0,358037.294,0.8614463612305516,2019-01-01T00:00:00.000+01:00,Eólica,15
1,170729.445,0.7190365263319671,2019-02-01T00:00:00.000+01:00,Eólica,15
2,192867.062,0.6973762074284654,2019-03-01T00:00:00.000+01:00,Eólica,15
3,252950.784,0.7527957018108656,2019-04-01T00:00:00.000+02:00,Eólica,15
4,205856.201,0.648906010048835,2019-05-01T00:00:00.000+02:00,Eólica,15
5,154807.127,0.5475426534570704,2019-06-01T00:00:00.000+02:00,Eólica,15
6,152783.902,0.5412428050739732,2019-07-01T00:00:00.000+02:00,Eólica,15
7,97209.063,0.41138428209545114,2019-08-01T00:00:00.000+02:00,Eólica,15
8,130044.86,0.5476035645065882,2019-09-01T00:00:00.000+02:00,Eólica,15
9,157367.931,0.6615536185432441,2019-10-01T00:00:00.000+02:00,Eólica,15
10,463240.942,0.8868444459817779,2019-11-01T00:00:00.000+01:00,Eólica,15
11,237869.7,0.8046112213258079,2019-12-01T00:00:00.000+01:00,Eólica,15
