,value,percentage,datetime,type,COD-CCAA
6,11798.21,0.021129055827641782,2021-07-01T00:00:00.000+02:00,Otras renovables,9
7,10659.251,0.02191722617675924,2021-08-01T00:00:00.000+02:00,Otras renovables,9
8,12685.698,0.030258809320781913,2021-09-01T00:00:00.000+02:00,Otras renovables,9
9,13878.846,0.03817535390536285,2021-10-01T00:00:00.000+02:00,Otras renovables,9
10,13053.68,0.025834710898401475,2021-11-01T00:00:00.000+01:00,Otras renovables,9
11,14790.403,0.02199505353201066,2021-12-01T00:00:00.000+01:00,Otras renovables,9
0,12854.714,0.017153081365494864,2021-01-01T00:00:00.000+01:00,Residuos renovables,9
1,10500.627,0.018721158501375387,2021-02-01T00:00:00.000+01:00,Residuos renovables,9
2,6547.72,0.010908785271926335,2021-03-01T00:00:00.000+01:00,Residuos renovables,9
3,11953.6745,0.022340768450643266,2021-04-01T00:00:00.000+02:00,Residuos renovables,9
4,13551.725,0.019253293782658654,2021-05-01T00:00:00.000+02:00,Residuos renovables,9
5,12739.654,0.020452279577713683,2021-06-01T00:00:00.000+02:00,Residuos renovables,9
6,12990.662,0.023264581884542203,2021-07-01T00:00:00.000+02:00,Residuos renovables,9
7,12137.019,0.024955767580163397,2021-08-01T00:00:00.000+02:00,Residuos renovables,9
8,11684.6345,0.027871003023919528,2021-09-01T00:00:00.000+02:00,Residuos renovables,9
9,12451.9085,0.03425039904504278,2021-10-01T00:00:00.000+02:00,Residuos renovables,9
10,10471.526,0.020724335733302363,2021-11-01T00:00:00.000+01:00,Residuos renovables,9
11,12481.301,0.018561149661989476,2021-12-01T00:00:00.000+01:00,Residuos renovables,9
0,749411.358,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,9
1,560896.2179999999,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,9
2,600224.4830000001,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,9
3,535061.0264999999,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,9
4,703865.2790000001,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,9
5,622896.5310000001,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,9
6,558387.9419999999,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,9
7,486341.24199999997,1.0,2021-08-01T00:00:00.000+02:00,Generación renovable,9
8,419239.82749999996,1.0,2021-09-01T00:00:00.000+02:00,Generación renovable,9
9,363555.1365,1.0,2021-10-01T00:00:00.000+02:00,Generación renovable,9
10,505276.798,1.0,2021-11-01T00:00:00.000+01:00,Generación renovable,9
11,672442.2370000001,1.0,2021-12-01T00:00:00.000+01:00,Generación renovable,9
