,value,percentage,datetime,type,COD-CCAA
0,4832.856,0.037240765284543606,2019-01-01T00:00:00.000+01:00,Hidráulica,21
1,6169.385,0.05918480432450164,2019-02-01T00:00:00.000+01:00,Hidráulica,21
2,8314.541,0.06759724031938227,2019-03-01T00:00:00.000+01:00,Hidráulica,21
3,5478.406,0.04160348134731706,2019-04-01T00:00:00.000+02:00,Hidráulica,21
4,9242.694,0.07055451693971715,2019-05-01T00:00:00.000+02:00,Hidráulica,21
5,10018.641,0.07468900334804204,2019-06-01T00:00:00.000+02:00,Hidráulica,21
6,11466.179,0.057185857654453186,2019-07-01T00:00:00.000+02:00,Hidráulica,21
7,11126.529,0.0546042986252797,2019-08-01T00:00:00.000+02:00,Hidráulica,21
8,4749.934,0.027503875581531206,2019-09-01T00:00:00.000+02:00,Hidráulica,21
9,3332.928,0.018856340985861583,2019-10-01T00:00:00.000+02:00,Hidráulica,21
10,3980.782,0.018170329137911893,2019-11-01T00:00:00.000+01:00,Hidráulica,21
11,3543.821,0.022998065709168947,2019-12-01T00:00:00.000+01:00,Hidráulica,21
0,68802.536,0.5301749305498367,2019-01-01T00:00:00.000+01:00,Eólica,21
1,32644.503,0.3131687392382882,2019-02-01T00:00:00.000+01:00,Eólica,21
2,39451.247,0.32073874244631295,2019-03-01T00:00:00.000+01:00,Eólica,21
3,54929.791,0.4171415070881064,2019-04-01T00:00:00.000+02:00,Eólica,21
4,28923.795,0.22079107934206263,2019-05-01T00:00:00.000+02:00,Eólica,21
5,25612.208,0.19093909933121161,2019-06-01T00:00:00.000+02:00,Eólica,21
6,28001.488,0.13965324515524127,2019-07-01T00:00:00.000+02:00,Eólica,21
7,19049.268,0.09348575089904358,2019-08-01T00:00:00.000+02:00,Eólica,21
8,30184.471,0.17477925690721952,2019-09-01T00:00:00.000+02:00,Eólica,21
9,31957.067,0.18079999095690774,2019-10-01T00:00:00.000+02:00,Eólica,21
10,102944.56,0.4698917293530565,2019-11-01T00:00:00.000+01:00,Eólica,21
11,62078.936,0.4028689511358767,2019-12-01T00:00:00.000+01:00,Eólica,21
