,value,percentage,datetime,type,COD-CCAA
0,174997.102,0.5386224002909324,2019-01-01T00:00:00.000+01:00,Hidráulica,16
1,36585.947,0.16090505012925682,2019-02-01T00:00:00.000+01:00,Hidráulica,16
2,25196.269,0.07100328472353333,2019-03-01T00:00:00.000+01:00,Hidráulica,16
3,49937.19,0.1592023070547637,2019-04-01T00:00:00.000+02:00,Hidráulica,16
4,53161.452,0.1047224684246004,2019-05-01T00:00:00.000+02:00,Hidráulica,16
5,203767.828,0.31193537203343363,2019-06-01T00:00:00.000+02:00,Hidráulica,16
6,175945.018,0.27744199950193377,2019-07-01T00:00:00.000+02:00,Hidráulica,16
7,84395.919,0.15446398630981717,2019-08-01T00:00:00.000+02:00,Hidráulica,16
8,96129.746,0.22346640624450986,2019-09-01T00:00:00.000+02:00,Hidráulica,16
9,7416.62,0.029279110343173334,2019-10-01T00:00:00.000+02:00,Hidráulica,16
10,92410.186,0.4379087055776904,2019-11-01T00:00:00.000+01:00,Hidráulica,16
11,95889.692,0.47581191753945073,2019-12-01T00:00:00.000+01:00,Hidráulica,16
0,5127.092,0.01444818568494208,2019-03-01T00:00:00.000+01:00,Eólica,16
1,9727.366,0.031011338618894428,2019-04-01T00:00:00.000+02:00,Eólica,16
2,10264.392,0.020219772535891627,2019-05-01T00:00:00.000+02:00,Eólica,16
3,6261.247,0.00958494984958185,2019-06-01T00:00:00.000+02:00,Eólica,16
4,8005.463,0.012623555283950974,2019-07-01T00:00:00.000+02:00,Eólica,16
5,7629.839,0.013964364163652382,2019-08-01T00:00:00.000+02:00,Eólica,16
6,9416.964,0.021890987861488,2019-09-01T00:00:00.000+02:00,Eólica,16
7,8888.306,0.035088988263911276,2019-10-01T00:00:00.000+02:00,Eólica,16
8,14256.5,0.06755797960484944,2019-11-01T00:00:00.000+01:00,Eólica,16
9,11793.535,0.0585204142997834,2019-12-01T00:00:00.000+01:00,Eólica,16
0,68011.337,0.2093316355715165,2019-01-01T00:00:00.000+01:00,Solar fotovoltaica,16
1,80486.313,0.3539789260609833,2019-02-01T00:00:00.000+01:00,Solar fotovoltaica,16
2,109254.069,0.30787882794915217,2019-03-01T00:00:00.000+01:00,Solar fotovoltaica,16
3,92800.505,0.29585274004899226,2019-04-01T00:00:00.000+02:00,Solar fotovoltaica,16
4,126386.095,0.24896731268638123,2019-05-01T00:00:00.000+02:00,Solar fotovoltaica,16
