,value,percentage,datetime,type,COD-CCAA
0,304.314,0.003771183116782207,2020-01-01T00:00:00.000+01:00,Hidráulica,8742
1,267.69,0.0023103506479481054,2020-02-01T00:00:00.000+01:00,Hidráulica,8742
2,299.312,0.002467557291901709,2020-03-01T00:00:00.000+01:00,Hidráulica,8742
3,288.387,0.003627631404512506,2020-04-01T00:00:00.000+02:00,Hidráulica,8742
4,288.463,0.0029365972584564945,2020-05-01T00:00:00.000+02:00,Hidráulica,8742
5,272.333,0.002112537273755417,2020-06-01T00:00:00.000+02:00,Hidráulica,8742
6,290.301,0.0016135939939915037,2020-07-01T00:00:00.000+02:00,Hidráulica,8742
7,294.139,0.0014881731697493528,2020-08-01T00:00:00.000+02:00,Hidráulica,8742
8,291.651,0.002500562506744915,2020-09-01T00:00:00.000+02:00,Hidráulica,8742
9,299.756,0.002477419650024927,2020-10-01T00:00:00.000+02:00,Hidráulica,8742
10,285.276,0.003908368891681986,2020-11-01T00:00:00.000+01:00,Hidráulica,8742
11,299.581,0.003795017160874013,2020-12-01T00:00:00.000+01:00,Hidráulica,8742
0,824.55,0.010218159660557084,2020-01-01T00:00:00.000+01:00,Hidroeólica,8742
1,1338.515,0.01155231423489207,2020-02-01T00:00:00.000+01:00,Hidroeólica,8742
2,1823.614,0.015034051502492526,2020-03-01T00:00:00.000+01:00,Hidroeólica,8742
3,991.125,0.012467400319006951,2020-04-01T00:00:00.000+02:00,Hidroeólica,8742
4,1442.708,0.014686987092116676,2020-05-01T00:00:00.000+02:00,Hidroeólica,8742
5,742.628,0.005760702267203893,2020-06-01T00:00:00.000+02:00,Hidroeólica,8742
6,3652.422,0.02030143266031614,2020-07-01T00:00:00.000+02:00,Hidroeólica,8742
7,3575.741,0.018091180762063924,2020-08-01T00:00:00.000+02:00,Hidroeólica,8742
8,1911.898,0.016392264917729032,2020-09-01T00:00:00.000+02:00,Hidroeólica,8742
9,1456.723,0.012039506081090159,2020-10-01T00:00:00.000+02:00,Hidroeólica,8742
10,821.801,0.011258926315403846,2020-11-01T00:00:00.000+01:00,Hidroeólica,8742
11,958.502,0.012142063544524061,2020-12-01T00:00:00.000+01:00,Hidroeólica,8742
0,60189.521,0.7458930755811698,2020-01-01T00:00:00.000+01:00,Eólica,8742
1,93155.251,0.8039945254122992,2020-02-01T00:00:00.000+01:00,Eólica,8742
2,97166.353,0.8010488816774654,2020-03-01T00:00:00.000+01:00,Eólica,8742
3,54728.521,0.6884322160919951,2020-04-01T00:00:00.000+02:00,Eólica,8742
4,69749.659,0.710062147997058,2020-05-01T00:00:00.000+02:00,Eólica,8742
5,103362.193,0.801799581430092,2020-06-01T00:00:00.000+02:00,Eólica,8742
6,148258.526,0.8240724872171753,2020-07-01T00:00:00.000+02:00,Eólica,8742
7,166390.161,0.8418379518203133,2020-08-01T00:00:00.000+02:00,Eólica,8742
8,92772.315,0.7954129166467075,2020-09-01T00:00:00.000+02:00,Eólica,8742
9,98440.837,0.8135926018118099,2020-10-01T00:00:00.000+02:00,Eólica,8742
10,54913.391,0.7523303366605306,2020-11-01T00:00:00.000+01:00,Eólica,8742
11,61422.595,0.7780860671752025,2020-12-01T00:00:00.000+01:00,Eólica,8742
0,18499.905,0.22925836273741837,2020-01-01T00:00:00.000+01:00,Solar fotovoltaica,8742
1,20258.367,0.17484377946438234,2020-02-01T00:00:00.000+01:00,Solar fotovoltaica,8742
2,21187.944,0.17467547481425758,2020-03-01T00:00:00.000+01:00,Solar fotovoltaica,8742
3,22649.498,0.284908925302608,2020-04-01T00:00:00.000+02:00,Solar fotovoltaica,8742
4,26043.626,0.2651280778188755,2020-05-01T00:00:00.000+02:00,Solar fotovoltaica,8742
5,23750.543,0.18423733943161794,2020-06-01T00:00:00.000+02:00,Solar fotovoltaica,8742
6,27014.46,0.15015577075836362,2020-07-01T00:00:00.000+02:00,Solar fotovoltaica,8742
7,26700.038,0.13508674532410925,2020-08-01T00:00:00.000+02:00,Solar fotovoltaica,8742
8,21008.713,0.18012487542564395,2020-09-01T00:00:00.000+02:00,Solar fotovoltaica,8742
9,20015.422,0.16542321009868435,2020-10-01T00:00:00.000+02:00,Solar fotovoltaica,8742
10,16227.492,0.22232162860814889,2020-11-01T00:00:00.000+01:00,Solar fotovoltaica,8742
11,15507.413,0.19644402834545835,2020-12-01T00:00:00.000+01:00,Solar fotovoltaica,8742
0,876.28,0.010859218904072479,2020-01-01T00:00:00.000+01:00,Otras renovables,8742
1,845.706,0.007299030240478167,2020-02-01T00:00:00.000+01:00,Otras renovables,8742
2,821.683,0.0067740347138827445,2020-03-01T00:00:00.000+01:00,Otras renovables,8742
3,839.796,0.010563826881877425,2020-04-01T00:00:00.000+02:00,Otras renovables,8742
4,705.902,0.007186189833493226,2020-05-01T00:00:00.000+02:00,Otras renovables,8742
5,785.058,0.006089839597330768,2020-06-01T00:00:00.000+02:00,Otras renovables,8742
6,693.86,0.003856715370153547,2020-07-01T00:00:00.000+02:00,Otras renovables,8742
7,690.978,0.0034959489237641667,2020-08-01T00:00:00.000+02:00,Otras renovables,8742
8,649.58,0.005569380503174555,2020-09-01T00:00:00.000+02:00,Otras renovables,8742
9,782.508,0.0064672623583905105,2020-10-01T00:00:00.000+02:00,Otras renovables,8742
10,743.103,0.010180739524234629,2020-11-01T00:00:00.000+01:00,Otras renovables,8742
11,752.527,0.009532823773941065,2020-12-01T00:00:00.000+01:00,Otras renovables,8742
0,80694.57,1.0,2020-01-01T00:00:00.000+01:00,Generación renovable,8742
1,115865.52900000001,1.0,2020-02-01T00:00:00.000+01:00,Generación renovable,8742
2,121298.90600000002,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,8742
3,79497.327,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,8742
4,98230.35800000001,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,8742
5,128912.755,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,8742
6,179909.569,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,8742
7,197651.057,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,8742
8,116634.157,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,8742
9,120995.24600000001,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,8742
10,72991.06300000001,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,8742
11,78940.618,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,8742
