,value,percentage,datetime,type,COD-CCAA
0,43652.072,0.058801085665720704,2020-01-01T00:00:00.000+01:00,Hidráulica,4
1,31195.375,0.03191093175672468,2020-02-01T00:00:00.000+01:00,Hidráulica,4
2,28665.354,0.025448149156197464,2020-03-01T00:00:00.000+01:00,Hidráulica,4
3,36060.911,0.030538847906623798,2020-04-01T00:00:00.000+02:00,Hidráulica,4
4,53778.995,0.03735528930913317,2020-05-01T00:00:00.000+02:00,Hidráulica,4
5,80407.323,0.05712010988260378,2020-06-01T00:00:00.000+02:00,Hidráulica,4
6,97704.613,0.06400900252958905,2020-07-01T00:00:00.000+02:00,Hidráulica,4
7,84337.254,0.060918786085059705,2020-08-01T00:00:00.000+02:00,Hidráulica,4
8,42483.781,0.03177239552288383,2020-09-01T00:00:00.000+02:00,Hidráulica,4
9,17755.557,0.014728748330298231,2020-10-01T00:00:00.000+02:00,Hidráulica,4
10,9664.39,0.009346622337405236,2020-11-01T00:00:00.000+01:00,Hidráulica,4
11,19656.556,0.018881947915773658,2020-12-01T00:00:00.000+01:00,Hidráulica,4
0,353679.441,0.47642034285211504,2020-01-01T00:00:00.000+01:00,Eólica,4
1,472449.362,0.4832863637411032,2020-02-01T00:00:00.000+01:00,Eólica,4
2,626781.016,0.5564353673581351,2020-03-01T00:00:00.000+01:00,Eólica,4
3,660929.653,0.5597204726731569,2020-04-01T00:00:00.000+02:00,Eólica,4
4,640374.893,0.4448091563317648,2020-05-01T00:00:00.000+02:00,Eólica,4
5,490236.942,0.34825668795803155,2020-06-01T00:00:00.000+02:00,Eólica,4
6,584489.962,0.38291558921764945,2020-07-01T00:00:00.000+02:00,Eólica,4
7,463431.146,0.33474723813426593,2020-08-01T00:00:00.000+02:00,Eólica,4
8,645826.847,0.48299528759412863,2020-09-01T00:00:00.000+02:00,Eólica,4
9,550722.162,0.45683996981991226,2020-10-01T00:00:00.000+02:00,Eólica,4
10,596831.057,0.5772070962588822,2020-11-01T00:00:00.000+01:00,Eólica,4
11,640398.885,0.6151626150526839,2020-12-01T00:00:00.000+01:00,Eólica,4
0,150462.326,0.20267876678544824,2020-01-01T00:00:00.000+01:00,Solar fotovoltaica,4
1,227757.467,0.23298174766360313,2020-02-01T00:00:00.000+01:00,Solar fotovoltaica,4
2,246833.378,0.21913047437237546,2020-03-01T00:00:00.000+01:00,Solar fotovoltaica,4
3,256283.305,0.21703824599444752,2020-04-01T00:00:00.000+02:00,Solar fotovoltaica,4
4,370455.063,0.25732083789215765,2020-05-01T00:00:00.000+02:00,Solar fotovoltaica,4
5,409526.94,0.2909215596281757,2020-06-01T00:00:00.000+02:00,Solar fotovoltaica,4
6,404527.634,0.2650172755711614,2020-07-01T00:00:00.000+02:00,Solar fotovoltaica,4
7,389370.383,0.28125140367784285,2020-08-01T00:00:00.000+02:00,Solar fotovoltaica,4
8,305996.53,0.22884598665523645,2020-09-01T00:00:00.000+02:00,Solar fotovoltaica,4
9,320269.742,0.26567301874717564,2020-10-01T00:00:00.000+02:00,Solar fotovoltaica,4
10,210784.183,0.20385354411395992,2020-11-01T00:00:00.000+01:00,Solar fotovoltaica,4
11,183507.791,0.17627627911016955,2020-12-01T00:00:00.000+01:00,Solar fotovoltaica,4
0,44447.639,0.05987274621186432,2020-01-01T00:00:00.000+01:00,Solar térmica,4
1,109593.565,0.11210741251519402,2020-02-01T00:00:00.000+01:00,Solar térmica,4
2,99433.922,0.08827413323560228,2020-03-01T00:00:00.000+01:00,Solar térmica,4
