,value,percentage,datetime,type,COD-CCAA
0,68693.358,0.24947451664487125,2020-01-01T00:00:00.000+01:00,Hidráulica,14
1,38430.575,0.16849514928225448,2020-02-01T00:00:00.000+01:00,Hidráulica,14
2,79387.92,0.2337378297135638,2020-03-01T00:00:00.000+01:00,Hidráulica,14
3,60232.48,0.21132457967743792,2020-04-01T00:00:00.000+02:00,Hidráulica,14
4,51025.246,0.1649974144924707,2020-05-01T00:00:00.000+02:00,Hidráulica,14
5,34631.549,0.13603432468185084,2020-06-01T00:00:00.000+02:00,Hidráulica,14
6,24280.712,0.07111456272826358,2020-07-01T00:00:00.000+02:00,Hidráulica,14
7,19427.096,0.06467896852327172,2020-08-01T00:00:00.000+02:00,Hidráulica,14
8,18279.816,0.06651333200205874,2020-09-01T00:00:00.000+02:00,Hidráulica,14
9,45703.971,0.15269559905539415,2020-10-01T00:00:00.000+02:00,Hidráulica,14
10,31907.892,0.13168414764373598,2020-11-01T00:00:00.000+01:00,Hidráulica,14
11,68218.181,0.19307303571462434,2020-12-01T00:00:00.000+01:00,Hidráulica,14
0,172277.467,0.6256622046141311,2020-01-01T00:00:00.000+01:00,Eólica,14
1,144298.391,0.63266237709777,2020-02-01T00:00:00.000+01:00,Eólica,14
2,210465.835,0.6196638922112208,2020-03-01T00:00:00.000+01:00,Eólica,14
3,174898.501,0.6136282651824888,2020-04-01T00:00:00.000+02:00,Eólica,14
4,197074.674,0.6372690818961763,2020-05-01T00:00:00.000+02:00,Eólica,14
5,162729.101,0.6392074279039525,2020-06-01T00:00:00.000+02:00,Eólica,14
6,258527.761,0.7571890262786378,2020-07-01T00:00:00.000+02:00,Eólica,14
7,225631.881,0.7512001448412872,2020-08-01T00:00:00.000+02:00,Eólica,14
8,206404.315,0.7510271837666481,2020-09-01T00:00:00.000+02:00,Eólica,14
9,208930.956,0.6980320700719025,2020-10-01T00:00:00.000+02:00,Eólica,14
10,169954.878,0.7014052588408264,2020-11-01T00:00:00.000+01:00,Eólica,14
11,246710.193,0.6982462036660119,2020-12-01T00:00:00.000+01:00,Eólica,14
0,11659.481,0.04234388114794243,2020-01-01T00:00:00.000+01:00,Solar fotovoltaica,14
1,20867.56,0.09149180404811541,2020-02-01T00:00:00.000+01:00,Solar fotovoltaica,14
2,21674.25,0.06381439588881042,2020-03-01T00:00:00.000+01:00,Solar fotovoltaica,14
3,22353.065,0.0784253290853614,2020-04-01T00:00:00.000+02:00,Solar fotovoltaica,14
4,33521.312,0.10839594600671659,2020-05-01T00:00:00.000+02:00,Solar fotovoltaica,14
5,30003.434,0.11785487511189531,2020-06-01T00:00:00.000+02:00,Solar fotovoltaica,14
6,37163.681,0.10884684615869902,2020-07-01T00:00:00.000+02:00,Solar fotovoltaica,14
7,31412.836,0.10458330112080039,2020-08-01T00:00:00.000+02:00,Solar fotovoltaica,14
8,27483.123,0.10000068296926057,2020-09-01T00:00:00.000+02:00,Solar fotovoltaica,14
9,19866.066,0.06637193185563674,2020-10-01T00:00:00.000+02:00,Solar fotovoltaica,14
10,13865.337,0.05722236632360907,2020-11-01T00:00:00.000+01:00,Solar fotovoltaica,14
11,10468.352,0.029627827507878863,2020-12-01T00:00:00.000+01:00,Solar fotovoltaica,14
0,22721.898,0.08251939759305503,2020-01-01T00:00:00.000+01:00,Otras renovables,14
1,24484.669,0.10735066957186015,2020-02-01T00:00:00.000+01:00,Otras renovables,14
2,28117.144,0.08278388218640509,2020-03-01T00:00:00.000+01:00,Otras renovables,14
3,27539.495,0.09662182605471173,2020-04-01T00:00:00.000+02:00,Otras renovables,14
4,27627.529,0.08933755760463663,2020-05-01T00:00:00.000+02:00,Otras renovables,14
5,27215.406,0.10690337230230133,2020-06-01T00:00:00.000+02:00,Otras renovables,14
6,21458.786,0.0628495648343996,2020-07-01T00:00:00.000+02:00,Otras renovables,14
7,23890.058,0.07953758551464078,2020-08-01T00:00:00.000+02:00,Otras renovables,14
8,22662.099,0.08245880126203259,2020-09-01T00:00:00.000+02:00,Otras renovables,14
9,24813.272,0.08290039901706656,2020-10-01T00:00:00.000+02:00,Otras renovables,14
10,26578.143,0.10968822719182852,2020-11-01T00:00:00.000+01:00,Otras renovables,14
11,27931.644,0.07905293311148494,2020-12-01T00:00:00.000+01:00,Otras renovables,14
0,275352.204,1.0,2020-01-01T00:00:00.000+01:00,Generación renovable,14
1,228081.195,1.0,2020-02-01T00:00:00.000+01:00,Generación renovable,14
2,339645.149,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,14
3,285023.541,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,14
4,309248.76099999994,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,14
5,254579.49,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,14
6,341430.94,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,14
7,300361.871,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,14
8,274829.353,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,14
9,299314.265,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,14
10,242306.25,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,14
11,353328.37,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,14
