,value,percentage,datetime,type,COD-CCAA
0,1309799.276,0.5345705467898102,2020-01-01T00:00:00.000+01:00,Hidráulica,17
1,982090.81,0.47823796489788245,2020-02-01T00:00:00.000+01:00,Hidráulica,17
2,1106496.575,0.5328242863461782,2020-03-01T00:00:00.000+01:00,Hidráulica,17
3,563131.345,0.46305615587114657,2020-04-01T00:00:00.000+02:00,Hidráulica,17
4,606170.337,0.44325018795985377,2020-05-01T00:00:00.000+02:00,Hidráulica,17
5,391369.675,0.4437512734460047,2020-06-01T00:00:00.000+02:00,Hidráulica,17
6,228817.559,0.21326903229822408,2020-07-01T00:00:00.000+02:00,Hidráulica,17
7,254144.11,0.3075532605525367,2020-08-01T00:00:00.000+02:00,Hidráulica,17
8,404116.625,0.3977059522470735,2020-09-01T00:00:00.000+02:00,Hidráulica,17
9,325871.002,0.22792189438581126,2020-10-01T00:00:00.000+02:00,Hidráulica,17
10,657698.322,0.39225971766937284,2020-11-01T00:00:00.000+01:00,Hidráulica,17
11,1088201.357,0.43721991102705243,2020-12-01T00:00:00.000+01:00,Hidráulica,17
0,1098630.429,0.4483858556892757,2020-01-01T00:00:00.000+01:00,Eólica,17
1,1019655.144,0.4965302556534637,2020-02-01T00:00:00.000+01:00,Eólica,17
2,911904.272,0.439119970113266,2020-03-01T00:00:00.000+01:00,Eólica,17
3,615784.069,0.5063518597740868,2020-04-01T00:00:00.000+02:00,Eólica,17
4,705036.597,0.5155442044318075,2020-05-01T00:00:00.000+02:00,Eólica,17
5,425126.168,0.48202579421928926,2020-06-01T00:00:00.000+02:00,Eólica,17
6,807471.314,0.7526023199354007,2020-07-01T00:00:00.000+02:00,Eólica,17
7,512267.317,0.6199218373302057,2020-08-01T00:00:00.000+02:00,Eólica,17
8,563565.678,0.5546255975555512,2020-09-01T00:00:00.000+02:00,Eólica,17
9,1039173.243,0.7268223704654979,2020-10-01T00:00:00.000+02:00,Eólica,17
10,951289.905,0.5673615046216045,2020-11-01T00:00:00.000+01:00,Eólica,17
11,1342333.955,0.5393258596843409,2020-12-01T00:00:00.000+01:00,Eólica,17
0,916.054,0.00037387063547971664,2020-01-01T00:00:00.000+01:00,Solar fotovoltaica,17
1,1346.88,0.0006558753463558629,2020-02-01T00:00:00.000+01:00,Solar fotovoltaica,17
2,1950.177,0.0009390916264460472,2020-03-01T00:00:00.000+01:00,Solar fotovoltaica,17
3,1638.742,0.001347517906296966,2020-04-01T00:00:00.000+02:00,Solar fotovoltaica,17
4,2581.302,0.0018875265364249364,2020-05-01T00:00:00.000+02:00,Solar fotovoltaica,17
5,2286.214,0.0025922048607115106,2020-06-01T00:00:00.000+02:00,Solar fotovoltaica,17
6,3090.845,0.002880817036134033,2020-07-01T00:00:00.000+02:00,Solar fotovoltaica,17
7,2409.981,0.0029164457693694455,2020-08-01T00:00:00.000+02:00,Solar fotovoltaica,17
8,2194.621,0.002159806799896997,2020-09-01T00:00:00.000+02:00,Solar fotovoltaica,17
9,1351.703,0.0009454130822201365,2020-10-01T00:00:00.000+02:00,Solar fotovoltaica,17
10,1104.741,0.0006588817064942742,2020-11-01T00:00:00.000+01:00,Solar fotovoltaica,17
11,595.133,0.00023911383278054743,2020-12-01T00:00:00.000+01:00,Solar fotovoltaica,17
0,24905.211,0.010164604994166751,2020-01-01T00:00:00.000+01:00,Otras renovables,17
1,35247.648,0.017164159643197268,2020-02-01T00:00:00.000+01:00,Otras renovables,17
2,40781.591,0.019638038301778498,2020-03-01T00:00:00.000+01:00,Otras renovables,17
3,21904.429,0.018011749442383578,2020-04-01T00:00:00.000+02:00,Otras renovables,17
4,39100.721,0.028591636500048336,2020-05-01T00:00:00.000+02:00,Otras renovables,17
5,49823.483,0.056491944678047336,2020-06-01T00:00:00.000+02:00,Otras renovables,17
6,19519.316,0.018192946610549418,2020-07-01T00:00:00.000+02:00,Otras renovables,17
7,42882.77,0.05189471333813128,2020-08-01T00:00:00.000+02:00,Otras renovables,17
8,40511.438,0.039868787943797855,2020-09-01T00:00:00.000+02:00,Otras renovables,17
9,53383.105,0.03733740757883291,2020-10-01T00:00:00.000+02:00,Otras renovables,17
10,51002.268,0.030418407006636224,2020-11-01T00:00:00.000+01:00,Otras renovables,17
11,42839.07,0.017211974836640154,2020-12-01T00:00:00.000+01:00,Otras renovables,17
0,15938.783,0.0065051218912676595,2020-01-01T00:00:00.000+01:00,Residuos renovables,17
1,15220.469,0.007411744459100791,2020-02-01T00:00:00.000+01:00,Residuos renovables,17
2,15530.5615,0.007478613612331272,2020-03-01T00:00:00.000+01:00,Residuos renovables,17
3,13660.3195,0.011232717006086143,2020-04-01T00:00:00.000+02:00,Residuos renovables,17
4,14669.035,0.010726444571865735,2020-05-01T00:00:00.000+02:00,Residuos renovables,17
5,13351.76,0.01513878279594715,2020-06-01T00:00:00.000+02:00,Residuos renovables,17
6,14006.6595,0.013054884119691737,2020-07-01T00:00:00.000+02:00,Residuos renovables,17
7,14637.606,0.017713743009756845,2020-08-01T00:00:00.000+02:00,Residuos renovables,17
8,5730.765,0.005639855453680482,2020-09-01T00:00:00.000+02:00,Residuos renovables,17
9,9969.5145,0.0069729144876377,2020-10-01T00:00:00.000+02:00,Residuos renovables,17
10,15595.7225,0.009301488995892383,2020-11-01T00:00:00.000+01:00,Residuos renovables,17
11,14941.2815,0.006003140619186108,2020-12-01T00:00:00.000+01:00,Residuos renovables,17
0,2450189.753,1.0,2020-01-01T00:00:00.000+01:00,Generación renovable,17
1,2053560.951,1.0,2020-02-01T00:00:00.000+01:00,Generación renovable,17
2,2076663.1765,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,17
3,1216118.9045,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,17
4,1367557.9919999996,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,17
5,881957.3,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,17
6,1072905.6935,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,17
7,826341.784,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,17
8,1016119.127,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,17
9,1429748.5675000001,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,17
10,1676690.9584999997,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,17
11,2488910.7964999997,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,17
