,value,percentage,datetime,type,COD-CCAA
0,3933.761,0.026054931158875066,2020-01-01T00:00:00.000+01:00,Hidráulica,21
1,2803.118,0.015396090289286674,2020-02-01T00:00:00.000+01:00,Hidráulica,21
2,6611.028,0.03306696011556291,2020-03-01T00:00:00.000+01:00,Hidráulica,21
3,7276.841,0.040777377590622756,2020-04-01T00:00:00.000+02:00,Hidráulica,21
4,9539.247,0.04053679543193293,2020-05-01T00:00:00.000+02:00,Hidráulica,21
5,10175.038,0.04244215617678247,2020-06-01T00:00:00.000+02:00,Hidráulica,21
6,10655.094,0.04253829801367622,2020-07-01T00:00:00.000+02:00,Hidráulica,21
7,11436.247,0.04727209741257696,2020-08-01T00:00:00.000+02:00,Hidráulica,21
8,10774.231,0.050708440652681104,2020-09-01T00:00:00.000+02:00,Hidráulica,21
9,8239.388,0.0373251443615278,2020-10-01T00:00:00.000+02:00,Hidráulica,21
10,6428.965,0.0431601889163105,2020-11-01T00:00:00.000+01:00,Hidráulica,21
11,5241.398,0.026301057705462916,2020-12-01T00:00:00.000+01:00,Hidráulica,21
0,41443.254,0.27449586539949267,2020-01-01T00:00:00.000+01:00,Eólica,21
1,38692.787,0.21251964497967535,2020-02-01T00:00:00.000+01:00,Eólica,21
2,61956.056,0.30989105365603986,2020-03-01T00:00:00.000+01:00,Eólica,21
3,27098.923,0.15185476987475904,2020-04-01T00:00:00.000+02:00,Eólica,21
4,29171.631,0.12396412822341565,2020-05-01T00:00:00.000+02:00,Eólica,21
5,26420.897,0.11020694338484863,2020-06-01T00:00:00.000+02:00,Eólica,21
6,19800.649,0.07905006826089007,2020-07-01T00:00:00.000+02:00,Eólica,21
7,20022.59,0.08276402432826865,2020-08-01T00:00:00.000+02:00,Eólica,21
8,26527.495,0.12485047943299106,2020-09-01T00:00:00.000+02:00,Eólica,21
9,44334.848,0.20084071800555958,2020-10-01T00:00:00.000+02:00,Eólica,21
10,24669.189,0.1656140385975299,2020-11-01T00:00:00.000+01:00,Eólica,21
11,71799.034,0.360283751859808,2020-12-01T00:00:00.000+01:00,Eólica,21
0,101580.22,0.6728079411035353,2020-01-01T00:00:00.000+01:00,Solar fotovoltaica,21
1,135500.657,0.7442356509535684,2020-02-01T00:00:00.000+01:00,Solar fotovoltaica,21
2,126841.545,0.6344345099599302,2020-03-01T00:00:00.000+01:00,Solar fotovoltaica,21
3,138747.101,0.777499869391302,2020-04-01T00:00:00.000+02:00,Solar fotovoltaica,21
4,187446.559,0.796549540713512,2020-05-01T00:00:00.000+02:00,Solar fotovoltaica,21
5,193540.538,0.8072970086533832,2020-06-01T00:00:00.000+02:00,Solar fotovoltaica,21
6,209146.918,0.8349765780129115,2020-07-01T00:00:00.000+02:00,Solar fotovoltaica,21
7,200682.819,0.8295289327695134,2020-08-01T00:00:00.000+02:00,Solar fotovoltaica,21
8,166856.831,0.7853042794662507,2020-09-01T00:00:00.000+02:00,Solar fotovoltaica,21
9,160582.244,0.727451533924374,2020-10-01T00:00:00.000+02:00,Solar fotovoltaica,21
10,112480.275,0.7551246457802394,2020-11-01T00:00:00.000+01:00,Solar fotovoltaica,21
11,118325.913,0.593753167735895,2020-12-01T00:00:00.000+01:00,Solar fotovoltaica,21
0,1042.322,0.006903731049085334,2020-01-01T00:00:00.000+01:00,Solar térmica,21
1,2206.868,0.012121194678403658,2020-02-01T00:00:00.000+01:00,Solar térmica,21
2,1882.905,0.009417891519502562,2020-03-01T00:00:00.000+01:00,Solar térmica,21
3,2013.548,0.011283358684468062,2020-04-01T00:00:00.000+02:00,Solar térmica,21
4,4889.369,0.020777253272111988,2020-05-01T00:00:00.000+02:00,Solar térmica,21
5,5997.65,0.025017419885181694,2020-06-01T00:00:00.000+02:00,Solar térmica,21
6,6526.754,0.02605673931304157,2020-07-01T00:00:00.000+02:00,Solar térmica,21
7,5468.605,0.022604655904240736,2020-08-01T00:00:00.000+02:00,Solar térmica,21
8,3803.666,0.017901785438201662,2020-09-01T00:00:00.000+02:00,Solar térmica,21
9,3263.796,0.014785279788568879,2020-10-01T00:00:00.000+02:00,Solar térmica,21
10,1362.802,0.009149029707818565,2020-11-01T00:00:00.000+01:00,Solar térmica,21
11,1047.715,0.005257378408180237,2020-12-01T00:00:00.000+01:00,Solar térmica,21
0,2979.963,0.01973753128901192,2020-01-01T00:00:00.000+01:00,Otras renovables,21
1,2863.442,0.015727419099065974,2020-02-01T00:00:00.000+01:00,Otras renovables,21
2,2636.974,0.013189584748964365,2020-03-01T00:00:00.000+01:00,Otras renovables,21
3,3316.48,0.018584624458848082,2020-04-01T00:00:00.000+02:00,Otras renovables,21
4,4276.359,0.018172282359027427,2020-05-01T00:00:00.000+02:00,Otras renovables,21
5,3604.828,0.01503647189980405,2020-06-01T00:00:00.000+02:00,Otras renovables,21
6,4352.962,0.017378316399480672,2020-07-01T00:00:00.000+02:00,Otras renovables,21
7,4313.572,0.017830289585400214,2020-08-01T00:00:00.000+02:00,Otras renovables,21
8,4511.891,0.021235015009875506,2020-09-01T00:00:00.000+02:00,Otras renovables,21
9,4326.037,0.019597323919969618,2020-10-01T00:00:00.000+02:00,Otras renovables,21
10,4014.674,0.02695209699810155,2020-11-01T00:00:00.000+01:00,Otras renovables,21
11,2870.625,0.014404644290653846,2020-12-01T00:00:00.000+01:00,Otras renovables,21
0,150979.51999999996,1.0,2020-01-01T00:00:00.000+01:00,Generación renovable,21
1,182066.872,1.0,2020-02-01T00:00:00.000+01:00,Generación renovable,21
2,199928.508,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,21
3,178452.893,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,21
4,235323.165,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,21
5,239738.951,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,21
6,250482.377,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,21
7,241923.83299999998,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,21
8,212474.114,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,21
9,220746.31300000002,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,21
10,148955.905,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,21
11,199284.685,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,21
