,value,percentage,datetime,type,COD-CCAA
0,190280.637,0.5367360977297368,2020-01-01T00:00:00.000+01:00,Hidráulica,11
1,126445.453,0.44038689935845277,2020-02-01T00:00:00.000+01:00,Hidráulica,11
2,195848.533,0.6106800321855266,2020-03-01T00:00:00.000+01:00,Hidráulica,11
3,147484.777,0.6286872642661637,2020-04-01T00:00:00.000+02:00,Hidráulica,11
4,134693.323,0.5910295503140468,2020-05-01T00:00:00.000+02:00,Hidráulica,11
5,86707.293,0.5253048251987413,2020-06-01T00:00:00.000+02:00,Hidráulica,11
6,39569.243,0.354540734494686,2020-07-01T00:00:00.000+02:00,Hidráulica,11
7,34727.331,0.3250382981262877,2020-08-01T00:00:00.000+02:00,Hidráulica,11
8,44470.51,0.3492386672586458,2020-09-01T00:00:00.000+02:00,Hidráulica,11
9,139330.079,0.4642501327517054,2020-10-01T00:00:00.000+02:00,Hidráulica,11
10,79234.341,0.40818744114950417,2020-11-01T00:00:00.000+01:00,Hidráulica,11
11,280595.655,0.575439970146877,2020-12-01T00:00:00.000+01:00,Hidráulica,11
0,141669.013,0.39961435070686335,2020-01-01T00:00:00.000+01:00,Eólica,11
1,138652.84,0.48290304511656623,2020-02-01T00:00:00.000+01:00,Eólica,11
2,107862.807,0.336329618820179,2020-03-01T00:00:00.000+01:00,Eólica,11
3,63562.957,0.2709514999300423,2020-04-01T00:00:00.000+02:00,Eólica,11
4,68870.676,0.3022020970267726,2020-05-01T00:00:00.000+02:00,Eólica,11
5,58331.999,0.3533968075579081,2020-06-01T00:00:00.000+02:00,Eólica,11
6,48139.368,0.43132912319879313,2020-07-01T00:00:00.000+02:00,Eólica,11
7,51110.9,0.47838401262978947,2020-08-01T00:00:00.000+02:00,Eólica,11
8,60578.363,0.475737893692482,2020-09-01T00:00:00.000+02:00,Eólica,11
9,139866.828,0.46603858931681186,2020-10-01T00:00:00.000+02:00,Eólica,11
10,91408.339,0.47090359464384807,2020-11-01T00:00:00.000+01:00,Eólica,11
11,182983.836,0.37525959953015314,2020-12-01T00:00:00.000+01:00,Eólica,11
0,25.78,7.27192047369098e-05,2020-01-01T00:00:00.000+01:00,Solar fotovoltaica,11
1,27.041,9.417896700130389e-05,2020-02-01T00:00:00.000+01:00,Solar fotovoltaica,11
2,46.49,0.00014496158976235544,2020-03-01T00:00:00.000+01:00,Solar fotovoltaica,11
3,41.164,0.0001754708728091467,2020-04-01T00:00:00.000+02:00,Solar fotovoltaica,11
4,68.827,0.00030201044827934715,2020-05-01T00:00:00.000+02:00,Solar fotovoltaica,11
5,54.206,0.00032839998078042833,2020-06-01T00:00:00.000+02:00,Solar fotovoltaica,11
6,62.05,0.000555968497436134,2020-07-01T00:00:00.000+02:00,Solar fotovoltaica,11
7,50.96,0.0004769716299970079,2020-08-01T00:00:00.000+02:00,Solar fotovoltaica,11
8,53.227,0.0004180056973076301,2020-09-01T00:00:00.000+02:00,Solar fotovoltaica,11
9,33.583,0.00011189911266899175,2020-10-01T00:00:00.000+02:00,Solar fotovoltaica,11
10,28.881,0.00014878474836862505,2020-11-01T00:00:00.000+01:00,Solar fotovoltaica,11
11,14.675,3.009519716869963e-05,2020-12-01T00:00:00.000+01:00,Solar fotovoltaica,11
0,22538.898,0.06357683235866281,2020-01-01T00:00:00.000+01:00,Otras renovables,11
1,21998.223,0.07661587655797954,2020-02-01T00:00:00.000+01:00,Otras renovables,11
2,16947.814,0.05284538740453224,2020-03-01T00:00:00.000+01:00,Otras renovables,11
3,23502.743,0.10018576493098491,2020-04-01T00:00:00.000+02:00,Otras renovables,11
4,24263.263,0.1064663422109012,2020-05-01T00:00:00.000+02:00,Otras renovables,11
5,19967.413,0.1209699672625701,2020-06-01T00:00:00.000+02:00,Otras renovables,11
6,23836.382,0.2135741738090848,2020-07-01T00:00:00.000+02:00,Otras renovables,11
7,20951.545,0.1961007176139258,2020-08-01T00:00:00.000+02:00,Otras renovables,11
8,22233.485,0.1746054333515647,2020-09-01T00:00:00.000+02:00,Otras renovables,11
9,20888.065,0.06959937881881378,2020-10-01T00:00:00.000+02:00,Otras renovables,11
10,23441.077,0.12076017945827928,2020-11-01T00:00:00.000+01:00,Otras renovables,11
11,24025.168,0.04927033512580123,2020-12-01T00:00:00.000+01:00,Otras renovables,11
0,354514.32800000004,1.0,2020-01-01T00:00:00.000+01:00,Generación renovable,11
1,287123.55700000003,1.0,2020-02-01T00:00:00.000+01:00,Generación renovable,11
2,320705.644,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,11
3,234591.64099999997,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,11
4,227896.089,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,11
5,165060.91100000002,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,11
6,111607.043,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,11
7,106840.736,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,11
8,127335.58499999999,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,11
9,300118.555,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,11
10,194112.63799999998,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,11
11,487619.33400000003,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,11
